ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Family_Size,Is_Parent,Customer_Tenure,Monetary,Frequency,Avg_Basket_Value,Premium_Wine_Ratio,Web_Purchase_Ratio,RFM_Spender_Level,Income_Level,R_Score,F_Score,M_Score,Total_RFM_Score,Segment
8015,1962,PhD,Single,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,0,0,422,1313,20,65.65,0.5437928408225438,0.2,Medium Spender,High Income,1,3,4,8,High Income - Medium Spender
10617,1989,Master,Single,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,0,0,38,30,8,3.75,0.26666666666666666,0.375,Low Spender,Low Income,3,2,1,6,Low Income - Low Spender
11166,1961,Bachelor,Partnered,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,53,1,1,512,315,14,22.5,0.726984126984127,0.42857142857142855,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
849,1953,Master,Partnered,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,1,1,374,660,22,30.0,0.48484848484848486,0.2727272727272727,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
523,1989,Bachelor,Partnered,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,25,1,1,514,74,7,10.571428571428571,0.3108108108108108,0.2857142857142857,Low Spender,Medium Income,2,1,2,5,Medium Income - Low Spender
4066,1978,Master,Single,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,1,1,49,46,7,6.571428571428571,0.021739130434782608,0.2857142857142857,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,52,1,1,316,86,8,10.75,0.6511627906976745,0.25,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
819,1945,Bachelor,Single,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,69,0,0,236,1103,25,44.12,0.4605621033544878,0.24,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
4961,1974,Master,Partnered,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,1,1,159,61,11,5.545454545454546,0.47540983606557374,0.18181818181818182,Low Spender,Low Income,2,2,1,5,Low Income - Low Spender
749,1981,Bachelor,Partnered,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,33,1,1,222,145,9,16.11111111111111,0.31724137931034485,0.3333333333333333,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
5430,1956,Bachelor,Partnered,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,2,1,653,684,31,22.06451612903226,0.6637426900584795,0.2903225806451613,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
7755,1954,PhD,Partnered,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,60,1,1,229,411,16,25.6875,0.851581508515815,0.5625,Medium Spender,Medium Income,1,3,3,7,Medium Income - Medium Spender
10525,1986,Bachelor,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,28,1,1,624,27,4,6.75,0.37037037037037035,0.25,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
1453,1943,PhD,Single,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,71,0,0,358,1060,27,39.25925925925926,0.6933962264150944,0.3333333333333333,High Spender,Medium Income,2,4,4,10,Medium Income - High Spender
8310,1964,Bachelor,Partnered,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,50,1,1,669,1459,24,60.791666666666664,0.6148046607265251,0.4166666666666667,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
10710,1979,Bachelor,Partnered,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,35,1,1,669,18,4,4.5,0.2777777777777778,0.25,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
5031,1974,Bachelor,Partnered,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,40,0,0,645,1833,26,70.5,0.4238952536824877,0.19230769230769232,High Spender,High Income,4,4,4,12,High Income - High Spender
2613,1960,Master,Partnered,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,1,1,87,237,12,19.75,0.6835443037974683,0.08333333333333333,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,51,2,1,32,48,10,4.8,0.7291666666666666,0.2,Low Spender,Low Income,1,2,1,4,Low Income - Low Spender
967,1976,Bachelor,Partnered,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,38,2,1,343,515,26,19.807692307692307,0.6640776699029126,0.19230769230769232,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
1077,1974,Bachelor,Partnered,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,40,0,0,571,1020,15,68.0,0.2529411764705882,0.4666666666666667,Medium Spender,Medium Income,2,2,3,7,Medium Income - Medium Spender
7959,1961,Bachelor,Partnered,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,53,0,0,31,1370,11,124.54545454545455,0.4802919708029197,0.2727272727272727,High Spender,High Income,4,2,4,10,High Income - High Spender
640,1951,Bachelor,Partnered,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,63,1,1,475,1026,25,41.04,0.3469785575048733,0.28,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
4252,1965,Bachelor,Partnered,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,49,1,1,98,301,12,25.083333333333332,0.707641196013289,0.3333333333333333,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
8432,1956,Bachelor,Partnered,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,2,1,653,684,31,22.06451612903226,0.6637426900584795,0.2903225806451613,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
6218,1965,Bachelor,Partnered,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,49,1,1,617,499,17,29.352941176470587,0.9158316633266533,0.47058823529411764,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
6905,1994,Bachelor,Partnered,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,20,0,0,676,1004,21,47.80952380952381,0.2400398406374502,0.2857142857142857,Medium Spender,High Income,2,4,3,9,High Income - Medium Spender
5922,1974,PhD,Partnered,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,40,1,1,259,218,12,18.166666666666668,0.963302752293578,0.3333333333333333,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
3598,1972,Bachelor,Partnered,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,42,1,1,402,606,22,27.545454545454547,0.7277227722772277,0.18181818181818182,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
6116,1968,Master,Partnered,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,46,1,1,359,75,6,12.5,0.25333333333333335,0.16666666666666666,Medium Spender,Medium Income,4,1,2,7,Medium Income - Medium Spender
6263,1968,Bachelor,Partnered,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,46,3,1,676,106,9,11.777777777777779,0.2641509433962264,0.2222222222222222,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
10486,1948,Bachelor,Partnered,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,66,0,0,396,990,17,58.23529411764706,0.4808080808080808,0.23529411764705882,Medium Spender,High Income,2,3,3,8,High Income - Medium Spender
2410,1969,Bachelor,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,0,0,158,1097,16,68.5625,0.3318140382862352,0.1875,Medium Spender,High Income,2,3,4,9,High Income - Medium Spender
193,1996,High School,Partnered,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,0,0,132,16,4,4.0,0.0,0.25,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
3363,1974,Master,Partnered,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,0,0,104,34,5,6.8,0.0,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
8278,1990,PhD,Partnered,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,24,0,0,672,1711,16,106.9375,0.5043834015195792,0.5,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
10660,1957,Master,Partnered,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,2,1,168,438,17,25.764705882352942,0.7968036529680366,0.47058823529411764,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
8686,1979,High School,Partnered,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,35,1,1,537,75,7,10.714285714285714,0.06666666666666667,0.2857142857142857,Low Spender,Low Income,2,1,2,5,Low Income - Low Spender
1604,1960,Master,Partnered,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,54,1,1,228,225,13,17.307692307692307,0.8177777777777778,0.15384615384615385,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
5907,1952,Master,Partnered,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,62,2,1,603,18,4,4.5,0.4444444444444444,0.25,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
10669,1981,Bachelor,Partnered,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,33,1,1,408,470,17,27.647058823529413,0.5893617021276596,0.17647058823529413,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
2918,1981,Bachelor,Single,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,33,2,1,442,91,9,10.11111111111111,0.4835164835164835,0.2222222222222222,Low Spender,Low Income,2,2,2,6,Low Income - Low Spender
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,0,0,136,2525,18,140.27777777777777,0.45782178217821784,0.16666666666666666,High Spender,High Income,3,3,4,10,High Income - High Spender
359,1950,Bachelor,Partnered,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,64,1,1,532,504,19,26.526315789473685,0.7400793650793651,0.42105263157894735,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
8387,1957,Bachelor,Partnered,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,57,1,1,540,235,11,21.363636363636363,0.5702127659574469,0.36363636363636365,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
1829,1961,PhD,Single,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,53,1,1,526,1232,21,58.666666666666664,0.9318181818181818,0.42857142857142855,High Spender,Medium Income,2,4,4,10,Medium Income - High Spender
3839,1958,High School,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,56,2,1,422,88,12,7.333333333333333,0.06818181818181818,0.16666666666666666,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
9392,1971,Bachelor,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,43,1,1,52,17,4,4.25,0.23529411764705882,0.25,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
2292,1985,Bachelor,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,29,1,1,331,24,5,4.8,0.20833333333333334,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
10466,1965,Bachelor,Partnered,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,49,2,1,311,60,7,8.571428571428571,0.4,0.14285714285714285,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,62,1,1,308,1020,26,39.23076923076923,0.8813725490196078,0.23076923076923078,High Spender,Medium Income,3,4,3,10,Medium Income - High Spender
4088,1962,PhD,Partnered,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,52,1,1,570,155,10,15.5,0.6967741935483871,0.3,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
5231,1974,Master,Partnered,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,40,2,1,122,51,5,10.2,0.5294117647058824,0.2,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
590,1970,Master,Single,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,44,0,0,554,1812,16,113.25,0.4503311258278146,0.3125,High Spender,High Income,3,3,4,10,High Income - High Spender
8732,1969,Master,Single,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,45,1,1,589,1461,25,58.44,0.8884325804243669,0.28,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
2315,1960,Bachelor,Single,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,54,1,1,70,96,6,16.0,0.10416666666666667,0.16666666666666666,Low Spender,Medium Income,2,1,2,5,Medium Income - Low Spender
3515,1952,Bachelor,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,62,1,1,132,160,9,17.77777777777778,0.54375,0.4444444444444444,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
2245,1969,Master,Partnered,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,45,2,1,433,139,10,13.9,0.41007194244604317,0.2,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
6283,1968,Master,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,1,1,434,908,22,41.27272727272727,0.6993392070484582,0.4090909090909091,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
2246,1965,Master,Partnered,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,49,1,1,301,183,8,22.875,0.23497267759562843,0.25,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
6606,1969,Master,Partnered,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,45,1,1,455,1161,19,61.10526315789474,0.830318690783807,0.2631578947368421,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
5545,1972,PhD,Partnered,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,42,0,0,85,988,14,70.57142857142857,0.5789473684210527,0.21428571428571427,Medium Spender,High Income,2,2,3,7,High Income - Medium Spender
7342,1961,Master,Single,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,53,1,1,658,1072,27,39.7037037037037,0.3180970149253731,0.2222222222222222,High Spender,Medium Income,4,4,4,12,Medium Income - High Spender
837,1977,Bachelor,Partnered,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,37,2,1,291,174,12,14.5,0.3620689655172414,0.16666666666666666,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
9500,1959,Bachelor,Partnered,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,55,1,1,520,758,22,34.45454545454545,0.29155672823219,0.4090909090909091,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
3602,1958,Master,Partnered,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,56,1,1,180,195,11,17.727272727272727,0.717948717948718,0.2727272727272727,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
234,1979,Bachelor,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,35,1,1,627,31,6,5.166666666666667,0.03225806451612903,0.16666666666666666,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
2995,1957,Master,Partnered,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,57,0,0,316,1084,17,63.76470588235294,0.26845018450184505,0.17647058823529413,Medium Spender,Medium Income,2,3,4,9,Medium Income - Medium Spender
1118,1956,Master,Partnered,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,58,1,1,494,685,22,31.136363636363637,0.7941605839416058,0.45454545454545453,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
7789,1965,PhD,Partnered,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,49,0,0,219,1672,26,64.3076923076923,0.4090909090909091,0.23076923076923078,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
3068,1990,Bachelor,Partnered,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,24,0,0,243,43,6,7.166666666666667,0.023255813953488372,0.3333333333333333,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
8955,1957,PhD,Partnered,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,57,2,1,133,49,5,9.8,0.7142857142857143,0.2,Low Spender,Medium Income,2,1,1,4,Medium Income - Low Spender
945,1965,Bachelor,Partnered,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,49,1,1,403,133,9,14.777777777777779,0.6541353383458647,0.3333333333333333,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
5644,1957,Bachelor,Partnered,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,57,1,1,260,363,15,24.2,0.8512396694214877,0.3333333333333333,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
7192,1955,Bachelor,Partnered,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,59,1,1,440,545,18,30.27777777777778,0.3155963302752294,0.1111111111111111,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
2324,1972,Bachelor,Partnered,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,42,1,1,245,1065,31,34.354838709677416,0.5868544600938967,0.22580645161290322,High Spender,High Income,4,4,4,12,High Income - High Spender
697,1969,Bachelor,Partnered,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,45,0,0,474,2047,21,97.47619047619048,0.4748412310698583,0.23809523809523808,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
3439,1972,Bachelor,Partnered,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,42,2,1,606,296,15,19.733333333333334,0.5304054054054054,0.26666666666666666,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
1506,1975,Bachelor,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,39,2,1,366,140,11,12.727272727272727,0.34285714285714286,0.18181818181818182,Medium Spender,Medium Income,3,2,2,7,Medium Income - Medium Spender
232,1965,Bachelor,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,49,1,1,347,530,17,31.176470588235293,0.5264150943396226,0.23529411764705882,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
8876,1963,PhD,Partnered,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,51,2,1,690,152,13,11.692307692307692,0.868421052631579,0.23076923076923078,Medium Spender,Low Income,3,2,2,7,Low Income - Medium Spender
4500,1991,PhD,Partnered,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,0,0,266,1598,24,66.58333333333333,0.5750938673341677,0.16666666666666666,High Spender,Medium Income,2,4,4,10,Medium Income - High Spender
9739,1963,Bachelor,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,51,1,1,526,114,8,14.25,0.543859649122807,0.25,Low Spender,Low Income,2,2,2,6,Low Income - Low Spender
10395,1986,High School,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,28,1,1,676,101,10,10.1,0.009900990099009901,0.3,Medium Spender,Low Income,3,2,2,7,Low Income - Medium Spender
1176,1973,Bachelor,Partnered,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,41,1,1,280,25,4,6.25,0.08,0.25,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
1627,1957,Master,Single,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,57,0,0,519,789,22,35.86363636363637,0.5171102661596958,0.22727272727272727,Medium Spender,High Income,1,4,3,8,High Income - Medium Spender
938,1981,Bachelor,Partnered,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,33,2,1,334,87,7,12.428571428571429,0.5862068965517241,0.2857142857142857,Low Spender,Medium Income,3,1,2,6,Medium Income - Low Spender
2740,1958,PhD,Single,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,56,2,1,280,90,11,8.181818181818182,0.6888888888888889,0.18181818181818182,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
257,1959,PhD,Partnered,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,55,1,1,427,1215,20,60.75,0.7835390946502058,0.25,Medium Spender,High Income,2,3,4,9,High Income - Medium Spender
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,59,0,0,260,811,22,36.86363636363637,0.7620221948212084,0.5,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
7736,1986,Bachelor,Partnered,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,28,1,1,615,61,7,8.714285714285714,0.18032786885245902,0.2857142857142857,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
8210,1975,Master,Partnered,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,39,1,1,318,405,18,22.5,0.7851851851851852,0.2222222222222222,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
833,1955,Master,Partnered,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,2,1,91,72,9,8.0,0.7777777777777778,0.3333333333333333,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
6230,1971,Bachelor,Single,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,43,2,1,499,189,14,13.5,0.582010582010582,0.35714285714285715,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
7325,1986,PhD,Partnered,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,28,1,1,365,40,5,8.0,0.575,0.2,Low Spender,Medium Income,1,1,1,3,Medium Income - Low Spender
1307,1978,Bachelor,Single,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,36,1,1,140,63,10,6.3,0.42857142857142855,0.3,Medium Spender,Medium Income,4,2,1,7,Medium Income - Medium Spender
1502,1983,Bachelor,Partnered,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,1,1,465,52,7,7.428571428571429,0.34615384615384615,0.2857142857142857,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
6211,1976,PhD,Partnered,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,1,1,58,39,5,7.8,0.46153846153846156,0.2,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
843,1971,Bachelor,Partnered,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,1,1,34,805,25,32.2,0.3763975155279503,0.32,High Spender,Medium Income,3,4,3,10,Medium Income - High Spender
4174,1956,Master,Partnered,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,1,1,73,130,8,16.25,0.7461538461538462,0.25,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
9757,1972,Bachelor,Partnered,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,0,0,268,1631,24,67.95833333333333,0.6112814224402208,0.20833333333333334,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
